row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area
3966;524.4591921;10.49936;75615.02;92855.64;77784.22
3967;836.5996433;10.501178;95969.3;0;0
3968;612.1897564;10.504767;1060772.5;910101;834533.2
3969;613.1901616;10.5064945;0;351139.5;304151.72
3970;610.1912415;10.507405;2594961.8;2290568.5;2047318
3971;813.5226808;10.507409;1115058.8;210722.12;317821.1
3972;808.5678707;10.509228;213984.62;0;0
3973;829.4966087;10.5120125;181499.39;0;47680.637
3974;422.4061283;10.514284;0;113446.49;0
3975;480.4324249;10.51454;0;65346.125;56520.49
3976;665.5052405;10.522836;0;0;144489.45
3977;691.5207233;10.522836;0;0;73190.695
3978;144.9831716;10.523834;1.73E+07;1.71E+07;0
3979;146.9814596;10.523834;6048671.5;7885690;0
3980;397.2273449;10.526572;0;104642.47;105211.87
3981;415.2384325;10.526572;0;97247.82;95519.28
3982;483.3748233;10.526572;0;109811;103175.414
3983;653.4708483;10.526572;0;126639.266;110203.555
3984;688.5083575;10.526572;0;685771.1;618813.5
3985;693.4636913;10.526572;0;1125837.1;1044381.44
3986;709.4385973;10.526572;0;158410.69;152155.94
3987;715.4467809;10.526572;0;138260.92;126871.28
3988;716.5393404;10.526572;0;583688.7;508510.03
3989;124.0887075;10.529053;182982.86;676007.9;1299747.9
3990;342.2674458;10.530309;0;973557.44;0
3991;589.4906599;10.530309;0;58318.39;0
3992;772.5593882;10.530309;0;111568.586;0
3993;853.606485;10.530309;0;168978.73;0
3994;953.5932697;10.530309;0;166689.42;0
3995;587.3992074;10.530852;0;0;357045.97
3996;126.1042629;10.537089;420894.47;107054.25;234587.14
3997;807.5331244;10.53834;0;140968.61;0
3998;714.523363;10.547006;0;0;72653.04
3999;719.4800699;10.547006;0;0;91622.81
4000;167.1303705;10.54979;168880.2;0;0
4001;338.346087;10.55245;541603.8;0;581010.75
4002;242.9282119;10.554556;0;265164.56;0
4003;423.3689486;10.554556;0;48199.477;0
4004;623.4577891;10.554556;0;54540.176;0
4005;167.1315108;10.5551;0;0;58429.527
4006;430.3862874;10.5551;0;0;141043.72
4007;153.1152765;10.563956;416631.44;145988.03;214541.64
4008;151.0990218;10.566015;275469.84;0;0
4009;163.0997205;10.567281;0;88242.75;268226.56
4010;522.6027121;10.5693865;124482.336;126335.61;111899.79
4011;583.4044545;10.570779;0;60541.65;0
4012;126.1042671;10.571295;0;114533.766;162192.19
4013;683.4593726;10.578881;0;107692.53;0
4014;425.3111416;10.58229;81559.38;0;0
4015;165.1148837;10.584541;309040.25;181593.97;0
4016;951.5778215;10.586977;0;87750.14;0
4017;138.1039384;10.588296;243805.4;188633.33;86008.14
4018;621.3145694;10.595428;0;362466.47;240037.6
4019;607.4215014;10.619291;0;144427.36;0
4020;708.5196914;10.620782;3317769.5;3042515.8;2781481
4021;313.2743528;10.627362;0;46688.43;0
4022;688.537632;10.627362;0;243307.1;0
4023;131.1636877;10.628306;0;0;1819089.2
4024;140.0830302;10.628306;0;0;178548.11
4025;149.0834184;10.628306;0;0;139527.95
4026;358.9836359;10.628306;0;0;513145.75
4027;668.6202679;10.62891;404645.3;397936.56;374151.38
4028;694.6356084;10.6316185;106903.414;107929.96;100165.59
4029;502.4114849;10.635435;0;44895.78;0
4030;523.3402045;10.635435;0;149241.48;0
4031;575.3928629;10.635435;0;249259.02;0
4032;507.3676907;10.635931;0;1041442.3;435894.44
4033;603.4245324;10.651593;0;72029.85;0
4034;638.6095156;10.653249;111733.195;116991.8;102929.65
4035;124.0882779;10.663596;1018530.2;0;0
4036;533.3832676;10.667726;0;89273.44;0
4037;672.5032026;10.667726;0;104950.86;0
4038;805.5075746;10.667726;0;137200.47;0
4039;520.3560664;10.671696;184943.95;0;0
4040;226.9536554;10.672093;3463712.5;2851591.2;2818443.2
4041;607.2953434;10.675749;0;68054.836;0
4042;644.4722052;10.675749;0;121152.055;0
4043;680.4823358;10.675749;0;93803.53;0
4044;758.5702932;10.676935;0;0;187368.86
4045;234.0993864;10.679777;358421.75;0;0
4046;445.3691089;10.679777;270538.2;0;0
4047;649.429972;10.680348;0;425543.16;106878.13
4048;607.4206724;10.683762;0;98674.13;0
4049;665.4056227;10.683762;0;37454.25;0
4050;693.4558109;10.683762;0;66826.81;0
4051;702.514725;10.683762;0;87116.03;0
4052;729.45435;10.683762;0;96146.305;0
4053;853.5968953;10.683762;0;335835.4;0
4054;869.5929089;10.683762;0;343503.44;0
4055;707.4719187;10.684362;0;512757.56;382063.75
4056;780.5519248;10.684964;0;0;77447.24
4057;806.5676054;10.684964;0;0;87023.84
4058;534.5655182;10.68786;415835.8;0;0
4059;923.5315114;10.68786;294502.12;0;0
4060;615.5813325;10.688202;133984.36;160028.4;187502.72
4061;531.2381152;10.69177;0;44888.277;0
4062;554.3942847;10.69177;0;89401.6;0
4063;573.4895011;10.69177;0;52508.133;0
4064;685.4397545;10.69177;0;132505.56;0
4065;997.6103288;10.69177;0;258317.9;0
4066;756.5544705;10.692985;0;0;359475.88
4067;778.5466942;10.692985;0;0;257722.55
4068;779.5443775;10.692985;0;0;74448.9
4069;839.5138129;10.692985;0;0;103456.21
4070;515.2639259;10.693561;111743.19;204070.66;153363.02
4071;777.5495067;10.694456;475307.4;0;393424.78
4072;784.5852984;10.694456;69112.89;0;265239.6
4073;531.4128306;10.695927;1139264.1;0;0
4074;575.5091051;10.695927;585541.75;0;0
4075;833.5381285;10.695927;69792.64;0;0
4076;901.5492067;10.695927;500314.25;0;0
4077;158.9648171;10.696233;118183.125;118508.516;146166.25
4078;192.1249911;10.699787;0;56437.023;0
4079;609.4350369;10.699787;0;121248.25;0
4080;269.2268508;10.70102;0;0;141696.4
4081;443.2415631;10.70102;0;0;113013.805
4082;579.3662194;10.70102;0;0;144973.58
4083;931.558294;10.70102;0;0;59492.08
4084;746.567408;10.704008;123744.29;0;0
4085;303.1898979;10.705885;89299.05;119703.11;0
4086;492.5153258;10.70782;0;106145.945;0
4087;615.4886398;10.70782;0;57997.28;0
4088;637.4662652;10.70782;0;274725.28;0
4089;761.4833938;10.70782;0;429393;0
4090;551.3930507;10.708437;0;512256.2;361027.4
4091;662.5024602;10.708437;0;56734.133;116221.91
4092;173.1329667;10.709055;0;0;129345.36
4093;387.2534431;10.709055;0;0;325822.5
4094;602.4423326;10.709055;0;0;158516.81
4095;690.5346062;10.709055;0;0;81435.97
4096;493.3598706;10.709741;218784.16;248285.77;202597.16
4097;667.4558822;10.712327;163525.5;337753.88;637153.2
4098;683.4295823;10.712449;0;112204.64;212384.11
4099;427.3589978;10.715843;0;87714.016;0
4100;578.3830124;10.715843;0;394533.94;0
4101;661.4659924;10.715843;0;72612.48;0
4102;719.4722104;10.715843;0;71816.01;0
4103;867.5770928;10.715843;0;151756.95;0
4104;927.5813958;10.717109;0;0;81110.85
4105;459.3038112;10.720387;137754.92;125994.18;127942.45
4106;669.4672062;10.725168;0;0;114084.65
4107;504.3611718;10.72577;265088.38;184875.14;209279.5
4108;553.3937161;10.728639;735270.3;530942.56;422347.38
4109;559.5212231;10.728639;1152980.6;609566.75;546884.8
4110;587.5527363;10.728639;928962.5;455522.75;398563.28
4111;269.2019304;10.728676;0;193512.45;196572.7
4112;311.2954777;10.731974;0;73638.69;0
4113;669.4712767;10.731974;0;204085.75;0
4114;721.4845408;10.731974;0;93843.15;0
4115;533.3823583;10.736753;0;312576.3;198789.66
4116;126.1030487;10.742063;204870.83;173181.97;214447.05
4117;516.4358216;10.744681;256696.3;221901.17;200417.38
4118;575.505524;10.747252;90941.234;107963.016;263532.7
4119;621.4362411;10.748161;0;86010.805;0
4120;163.0983438;10.752792;268423.9;206506.56;257592.17
4121;136.0875411;10.755467;184849.22;305848.7;379213.44
4122;140.08228;10.755467;202975.97;353529.38;223898.77
4123;179.0932739;10.756922;0;262845.06;118160.31
4124;130.160467;10.760666;2.22E+07;0;0
4125;124.0874984;10.760842;598076.94;2420144;549521.8
4126;126.1031399;10.762496;111503.23;359947.25;0
4127;192.1249936;10.762496;131744.77;157966.97;0
4128;153.1138804;10.763467;133890.86;253517.64;497857.16
4129;565.409188;10.764345;0;68541.164;0
4130;837.6022457;10.764345;0;259618.7;0
4131;995.5942028;10.764345;0;89738.98;0
4132;176.1062404;10.764983;0;117246.414;40519.36
4133;138.1030433;10.766277;202328.22;337390.8;231029.06
4134;165.1140497;10.766277;195480.48;323915.12;288012.1
4135;167.1296702;10.766277;136438.48;218135.55;65831.08
4136;566.5750882;10.767264;826001.1;0;637594.5
4137;135.0795365;10.77243;0;87189.54;0
4138;659.4512543;10.77243;0;48273.41;0
4139;665.4582954;10.77243;0;161890.53;0
4140;173.1329449;10.773863;0;0;74145.414
4141;195.1246256;10.773863;0;0;1180601.8
4142;387.2533175;10.773863;0;0;188602.25
4143;602.4418673;10.773863;0;0;171271.53
4144;658.4882337;10.777176;0;292012.8;57212.414
4145;686.5208142;10.777176;0;370451.62;96916.33
4146;150.1031158;10.778709;107020.64;163390.44;0
4147;153.1140043;10.778709;331273.53;497746.25;0
4148;623.5092659;10.779781;207588.5;191677.73;172148.27
4149;540.3674405;10.78049;0;107185.46;0
4150;679.420255;10.78049;0;95198.45;0
4151;651.4608844;10.781235;0;243502.22;232348.81
4152;163.0984501;10.784866;301369.12;301287.78;172669.34
4153;243.9429753;10.788553;0;242968.56;0
4154;149.0827046;10.7903595;178635.69;314340.53;113364.695
4155;167.093264;10.793045;0;156445.34;56080.785
4156;663.4583626;10.794837;3582230.8;4601222.5;0
4157;151.0982795;10.798599;464349.47;756622.9;129424.65
4158;136.0874948;10.800789;221414.84;100093.85;104961.234
4159;140.0824138;10.806109;213242.66;128935.78;94609.69
4160;560.5222426;10.809184;181885.92;0;0
4161;321.3158523;10.809337;275296.16;367517.56;341765.7
4162;338.3421789;10.809337;1.04E+07;1.18E+07;1.07E+07
4163;395.3671572;10.809337;1029632.6;1221099;962749.5
4164;600.4333139;10.809337;247030.9;266389.7;217779.5
4165;303.3052624;10.809412;0;62227.336;51349.582
4166;559.5180387;10.809412;0;219409.39;191361.83
4167;376.3193516;10.812625;0;36670.156;0
4168;479.3739959;10.812625;0;37993.715;0
4169;707.5090071;10.812625;0;102398.31;0
4170;338.3099866;10.813429;0;48544.76;44933.89
4171;591.4237188;10.813429;0;340471.06;117929.34
4172;675.6778631;10.817207;55281.277;0;0
4173;177.1139941;10.820901;0;85394.92;94252.27
4174;760.2219819;10.828088;175479.98;378702.2;151400.72
4175;376.2754002;10.830747;170628.34;159754.61;120132.414
4176;758.2228772;10.831806;337943.2;0;312371.56
4177;685.4377691;10.836047;105968.016;221189.27;119797.76
4178;177.1140034;10.841528;0;167288.02;91491.914
4179;167.1295911;10.842999;199189.22;82404.16;89825.58
4180;677.4985406;10.844677;0;487249.06;0
4181;149.0824921;10.846334;0;0;177543.6
4182;161.0825285;10.849478;0;123893.75;63163.125
4183;649.4444532;10.849478;0;257167.16;138478.58
4184;178.1093287;10.852621;0;134633.48;0
4185;423.3634898;10.852621;0;67191.016;0
4186;427.3584785;10.852621;0;82890.414;0
4187;609.4528393;10.852621;0;90587.3;0
4188;647.4518678;10.852621;0;158475.77;0
4189;471.1062972;10.855421;608061.8;0;366563.84
4190;769.4863896;10.855683;140712.08;0;185346.9
4191;151.0982215;10.859535;205735.84;214311.52;362419.44
4192;644.4944289;10.860542;0;66666.164;0
4193;995.593138;10.860542;0;96877.586;0
4194;733.4853283;10.861365;0;48064.9;83283.08
4195;830.6391988;10.862188;0;0;57358.992
4196;835.59105;10.862188;0;0;219718.97
4197;238.6488776;10.862579;142610.75;58707.55;126078.17
4198;335.2585618;10.862579;901311.8;458449.47;851034.3
4199;595.4742559;10.862579;513401.84;298450.78;453900.44
4200;613.4836046;10.862579;2821537.2;1358927.5;2496737.8
4201;954.6148596;10.862579;1.33E+07;6060957.5;1.18E+07
4202;261.2216735;10.863599;71671.375;0;61599.67
4203;954.4618913;10.863599;67387.8;0;60577.625
4204;954.7664717;10.863599;75140.32;0;58900.676
4205;238.6592179;10.865009;44097.625;0;0
4206;238.8997178;10.865009;76728.48;0;0
4207;337.2756628;10.865009;65751.38;0;0
4208;239.8876417;10.865224;211039.72;92238.95;173053.95
4209;959.5699541;10.865224;1.83E+07;8649588;1.52E+07
4210;959.7240331;10.865224;98998.41;43278.36;75929.43
4211;975.5450868;10.865224;1476902.6;679078.1;1221649.9
4212;982.6470647;10.865224;1256448.1;542005.9;1068697.8
4213;149.0828776;10.867389;245916.25;275562.62;339044.03
4214;239.8978191;10.867565;61878.734;0;44404.555
4215;240.1383591;10.867565;109186.62;0;84300.89
4216;333.2428394;10.867565;64579.797;0;51290.305
4217;957.5551964;10.867565;69545.016;0;50279.855
4218;959.4156221;10.867565;93555.234;0;78049.43
4219;165.1138939;10.869384;0;123088.45;90349.266
4220;756.5554258;10.870121;0;0;146458.77
4221;784.5848157;10.870121;0;0;88640.02
4222;959.4465639;10.870121;0;0;56860.49
4223;124.0872994;10.871543;682208.56;0;1616649.6
4224;138.1029446;10.873057;175093.5;131844.6;181232.4
4225;681.4906748;10.873276;0;60237.074;49988.992
4226;749.4823894;10.876431;0;507763.66;0
4227;1027.560368;10.876431;0;138314.98;0
4228;473.1036828;10.876648;0;210303.48;274045.94
4229;550.6292374;10.8772545;0;164547.28;137419.77
4230;945.5399;10.880921;80669.13;0;0
4231;630.4957256;10.884402;0;164276.81;0
4232;635.4501183;10.884402;0;437976.22;0
4233;651.4257101;10.884402;0;44320.508;0
4234;659.4832708;10.884402;0;45670.867;0
4235;635.4465452;10.886023;0;0;49176.473
4236;815.5293684;10.888865;65717.695;0;0
4237;126.1030335;10.891856;185920.83;136673.92;188241.94
4238;153.1138505;10.891856;260864.47;190526.56;157106.45
4239;658.5275444;10.892402;0;120020.25;0
4240;833.5380187;10.896819;127708.93;0;0
4241;140.1186584;10.900389;0;60528.496;0
4242;150.1030729;10.900389;0;65474.605;0
4243;155.1296051;10.900389;0;46546.816;0
4244;190.1092514;10.900389;0;65563.91;0
4245;194.1406696;10.900389;0;43844.105;0
4246;425.3430305;10.900389;0;84369.32;0
4247;808.525942;10.900389;0;72211.61;0
4248;702.2147277;10.902385;246877.38;206434.19;220861.61
4249;587.5493163;10.902461;212407.42;182481.56;197193.94
4250;463.3791786;10.904784;114653.29;0;0
4251;473.1038157;10.9049225;432431.97;159279.72;218782.92
4252;179.0933227;10.908398;0;68512.055;0
4253;637.4649133;10.908398;0;106651.7;0
4254;807.5238413;10.912759;315694.44;0;0
4255;161.0826685;10.916402;0;70069.81;0
4256;163.0983162;10.916402;0;226932.25;0
4257;399.2384242;10.916402;0;87876.22;0
4258;805.5080952;10.916402;0;149767.89;0
4259;672.5049148;10.917197;0;829530.5;409111.2
4260;693.4343255;10.917197;0;171847.36;85547.74
4261;700.5363193;10.917197;0;662109.56;308339.78
4262;301.2165998;10.917993;0;0;253287.77
4263;565.5710098;10.918382;2867727.8;2452361.5;2367976.5
4264;677.4610484;10.92105;107654.53;1609157.6;759351.6
4265;177.1137832;10.925985;0;0;126193.58
4266;179.1294095;10.925985;0;0;85406.78
4267;538.5394938;10.925985;0;0;187352.06
4268;537.5397357;10.926375;3731010.2;3194979.2;3074433.5
4269;708.512129;10.927298;871501.56;0;5.05E+07
4270;707.4697055;10.92919;0;188391.95;136990.08
4271;615.4563234;10.929211;0;59774.402;41300.76
4272;389.1352197;10.932395;0;68760.28;0
4273;167.0931291;10.933096;0;129923.8;131206.2
4274;703.4754327;10.934018;0;0;62854.684
4275;124.0873419;10.934243;1031913.56;1299073.5;863249.06
4276;504.5149604;10.93439;172105.05;283763.62;231505.8
4277;531.410406;10.934388;342104.06;1197040.6;1383536
4278;148.0873168;10.938302;148181.11;171115.33;0
4279;566.5703801;10.939289;210081.17;0;204275.73
4280;759.2217862;10.939381;385406.44;0;285613.6
4281;233.1539649;10.940379;0;43651.105;0
4282;575.3719528;10.940379;0;98643.94;0
4283;645.4710042;10.940379;0;88522.04;0
4284;204.0877503;10.942024;0;0;150275.33
4285;559.517115;10.942024;0;0;257048.38
4286;172.1157343;10.943417;694953;0;606978.75
4287;553.3897407;10.947401;252459.48;0;209097.23
4288;234.0978847;10.948331;0;139386.1;0
4289;467.3742646;10.948331;0;129408.4;0
4290;851.5817178;10.948331;0;322014.5;0
4291;758.223187;10.950317;571851.75;640337.5;442558.44
4292;282.2797035;10.952779;182445.4;0;0
4293;339.2902225;10.952779;102086.4;0;0
4294;941.6184499;10.952779;1516989.6;0;0
4295;696.6502956;10.955684;124802.93;127934.72;100042.07
4296;708.5121553;10.957954;5.58E+07;5.55E+07;748618.1
4297;471.1058719;10.958001;0;0;571852
4298;577.5194531;10.960737;127398.18;0;0
4299;571.4294365;10.964212;0;66642.47;0
4300;589.4081367;10.964212;0;138258.06;0
4301;936.6627508;10.968671;866598.3;0;0
4302;186.1493114;10.976598;106112.33;0;0
4303;126.1029513;10.976676;334522.88;186491.08;319988.34
4304;150.1028608;10.976676;277968.25;95788.36;161163.1
4305;153.1137799;10.976676;515862.22;238678.78;442168.22
4306;165.1138454;10.976676;272051.66;166029.86;288904.9
4307;360.9782621;10.980039;0;452975.06;0
4308;795.4983;10.980039;0;51440.27;0
4309;151.0981262;10.981938;387833.2;176703.94;390114.88
4310;549.4178803;10.986227;55972.684;68998.64;0
4311;803.5971151;10.989724;0;0;70674.086
4312;610.1859987;10.991058;414549.16;0;284044.03
4313;167.0931323;10.994904;177994.08;169058.44;93673.22
4314;136.0872932;10.995845;0;190346.61;0
4315;243.942216;10.995845;0;123369.22;0
4316;547.397699;10.995845;0;60937.113;0
4317;791.5246331;11.000304;81523.734;0;0
4318;192.1247694;11.000471;0;62270.746;123337.42
4319;694.4944135;11.000549;333612.34;270919.8;297059.16
4320;128.118623;11.002022;218853.52;98238.09;0
4321;138.1028993;11.002022;303426.97;183428.38;0
4322;163.0981633;11.002022;418594.3;201072.39;0
4323;176.1061817;11.003739;0;154994.31;0
4324;788.5465109;11.003739;0;116973.97;0
4325;758.5920619;11.005518;0;0;42285.773
4326;128.1186053;11.005717;92761.37;105677.805;168081.6
4327;559.3974628;11.008575;0;886153.25;69492.44
4328;217.1051308;11.011082;375289.75;421351.56;242260.7
4329;383.1410782;11.011086;194181.66;189408.83;184639.48
4330;439.2039863;11.011086;485604.38;502068.4;490532.25
4331;551.3290315;11.011086;2293534;2138764.2;2189943.5
4332;663.364784;11.011086;265757.38;269299.34;276993.06
4333;726.4635733;11.011082;748767.1;665185.25;638447.5
4334;1000.789487;11.011086;327047.5;313107.25;303838.38
4335;149.3236038;11.011632;0;76073.375;0
4336;152.3267063;11.011632;0;48972.652;0
4337;177.3816329;11.011632;0;79564.21;0
4338;519.4056207;11.011632;0;88436.414;0
4339;575.3728002;11.011632;0;87122.25;0
4340;582.4736023;11.011632;0;97775.88;0
4341;600.4697119;11.011632;0;236657.17;0
4342;691.4755552;11.011632;0;111462.54;0
4343;739.4327535;11.011632;0;233338.08;0
4344;993.662454;11.011632;0;98256.72;0
4345;749.5400831;11.013411;0;0;99995.31
4346;178.1091124;11.013573;142261.4;58382.66;104592.68
4347;140.0821626;11.013861;279116.3;118085.76;0
4348;348.2021639;11.014763;123924.62;0;121225.375
4349;177.1307187;11.016341;203931.3;202785.02;184731.98
4350;165.8599055;11.016349;657782.2;700623.2;651020.75
4351;166.1105862;11.016349;280514.4;300285.78;284726.03
4352;663.4542434;11.016349;5.49E+07;5.86E+07;5.74E+07
4353;680.4811666;11.016349;4811739.5;4915793;5135188.5
4354;731.4908943;11.016349;233008.53;210809.56;235575.72
4355;1347.883766;11.016342;1086083.4;1035115.06;1057719.5
4356;149.2120306;11.016478;0;78919.01;79203.25
4357;1326.90442;11.016478;0;364689.8;332852.06
4358;608.3552443;11.017815;226849.16;412580.6;0
4359;997.6110137;11.017805;105796.76;256512.7;0
4360;165.8658598;11.018982;205679.34;220611.5;200117.83
4361;327.0784303;11.018982;241678.17;252064.7;245249.7
4362;495.2667767;11.018978;1486316.5;1546535.1;1455463.8
4363;607.3917839;11.018978;6553275;6984121;6319245
4364;685.436538;11.018982;4924495;4726671;4417544.5
4365;701.4104944;11.018982;1358274;1287591.5;1175323.5
4366;703.4123215;11.018982;181803.06;158455.86;140155.97
4367;736.5437363;11.018979;5479468.5;4808630.5;5298164.5
4368;793.5283024;11.018975;927307.25;797645.56;797118.1
4369;792.6065278;11.018979;1585469.9;1410444.6;1350928.8
4370;1342.929;11.018979;2336872.5;2518205.8;2475344.2
4371;1363.858893;11.018978;102869.52;92669.13;89524.234
4372;1370.960587;11.018979;1973994.1;1753882.1;1875059.2
4373;709.6128559;11.020427;0;133608.66;119088.93
4374;144.9829847;11.021322;0;0;1.67E+07
4375;146.9812036;11.021322;0;0;7277190.5
4376;609.3973616;11.021322;0;0;436649.97
4377;177.1241094;11.021609;649016.4;639341.94;579007.56
4378;177.3749326;11.021609;296794.6;286029.88;264027.53
4379;179.0931191;11.021759;232427.55;121846.7;0
4380;1398.991211;11.022642;66219.52;0;54846.137
4381;1325.902306;11.022656;337400.22;0;349398.44
4382;664.3892676;11.023983;88760.914;0;0
4383;140.1184424;11.024266;145608.36;94611.695;164687.23
4384;152.1185308;11.024266;108154.484;76941.08;107561.69
4385;709.4178999;11.024243;147984.9;137916.84;131378.58
4386;663.5242191;11.024251;205615.25;199812.45;160068.3
4387;763.5155887;11.024242;342513.03;325141;347021.6
4388;747.5234431;11.024246;249084;193399.55;230450.45
4389;749.5418904;11.024246;241557.73;189642.42;106759.91
4390;992.6520022;11.025705;102017.26;217978.28;0
4391;663.5420143;11.026877;308968.5;314953.2;286107.56
4392;301.2162871;11.029222;0;0;147646.81
4393;516.4045911;11.029222;0;0;94217.43
4394;706.4950711;11.029507;278228.8;275921.25;294681.22
4395;709.4372623;11.029507;103194.695;109306.95;110607.91
4396;818.5264633;11.031874;82924.49;0;0
4397;910.6487806;11.031874;239733.83;0;0
4398;782.4582305;11.032269;0;521271.66;397539.1
4399;721.5102532;11.0345;249166.11;0;133337.14
4400;532.4737144;11.035326;0;112421.13;0
4401;589.4078895;11.035326;0;179287.97;0
4402;644.5123835;11.035326;0;159924.77;0
4403;694.5327759;11.035326;0;145170.83;0
4404;251.0472071;11.039778;65028.938;0;0
4405;734.5198363;11.041502;171073.97;457486.22;0
4406;915.6002148;11.042398;443216.22;0;90768.25
4407;122.0717357;11.043226;0;124232.9;0
4408;138.1029163;11.043226;0;182531.02;0
4409;140.0822142;11.043226;0;266431.62;0
4410;140.118537;11.043226;0;93494.4;0
4411;163.0981701;11.043226;0;214526.2;0
4412;712.5332984;11.043226;0;252047.58;0
4413;649.4668;11.050574;49510.324;883613.4;271484.4
4414;234.0978249;11.051126;0;45385.965;0
4415;633.436609;11.051126;0;244381.31;0
4416;645.5116738;11.051126;0;64940.86;0
4417;656.5117529;11.051126;0;87056.98;0
4418;672.5435091;11.051126;0;193179.47;0
4419;679.4744591;11.051126;0;78340.94;0
4420;744.5619907;11.051126;0;135370.25;0
4421;789.511085;11.051126;0;108623.84;0
4422;795.4956876;11.051126;0;63764.375;0
4423;995.5941531;11.051126;0;63810.684;0
4424;779.5515687;11.055578;70114.44;0;0
4425;124.0872778;11.055858;1572167.8;1543036.5;583896.44
4426;716.5309167;11.05598;0;277761.16;230529.7
4427;721.4848592;11.05598;0;487036.47;372338.53
4428;135.0794787;11.05732;52118.254;110695.69;0
4429;136.0872644;11.05732;311268.22;173542.84;0
4430;600.4701487;11.058484;613789.4;78609.875;306704.12
4431;783.5023617;11.058484;272909.5;252954.94;625633.4
4432;623.4512633;11.059935;0;361516.28;251674.1
4433;778.5458488;11.059935;0;94606.41;205175.42
4434;335.2584317;11.060834;0;0;101265.13
4435;743.4686319;11.060834;0;0;58038.188
4436;176.1061299;11.065226;187601.86;96139.336;0
4437;395.3646727;11.069515;591967.5;380767.12;266285.8
4438;202.1091806;11.071732;71258.28;139709.53;104108.53
4439;204.0879352;11.07217;152356.39;270883.2;238934.75
4440;967.6351416;11.079353;157057.38;0;0
4441;149.0825197;11.079643;366134.84;323234.88;267059.72
4442;126.1029394;11.079794;0;182819.34;315816.06
4443;679.514835;11.079775;0;173816.08;61180.96
4444;691.4764574;11.082865;0;160978.81;0
4445;151.0981251;11.085248;124924.7;378323.25;383468.9
4446;177.1137733;11.085248;115670.06;142962.08;117722.58
4447;803.5626254;11.089952;224324.61;0;1014006.2
4448;860.6691262;11.090838;0;46237.35;0
4449;798.6089381;11.092586;0;0;306121.1
4450;243.9423427;11.098821;0;262317.3;0
4451;339.3461184;11.098821;0;378747.78;0
4452;619.5300774;11.100553;0;0;103460.59
4453;819.5359596;11.100553;0;0;95015.3
4454;566.5698399;11.10855;0;0;314459.97
4455;816.6419711;11.108875;56472.324;57626.363;53226.344
4456;538.5398814;11.113906;362989.12;0;365508.44
4457;137.0824981;11.119557;49674.707;142398.28;111307.72
4458;675.354766;11.124571;0;0;339985.2
4459;153.1137841;11.12772;0;412112.3;408461.28
4460;144.0482081;11.127841;402927.8;845039.3;809810.7
4461;136.0873754;11.129059;114572.12;135126.45;0
4462;138.1030164;11.129059;119624.2;147169.55;0
4463;140.1186326;11.129059;66321.7;74147.95;0
4464;152.1187331;11.129059;50456.457;56601.617;0
4465;165.1140016;11.129059;110526.89;299297.1;0
4466;651.4604229;11.130237;49426.2;193379.56;102758.91
4467;226.9519136;11.130288;1587045.2;1572236.5;1372250
4468;772.6167436;11.130237;82691.1;87130.73;73768.805
4469;981.6137927;11.130857;0;120469.66;0
4470;161.0825249;11.141289;186420.17;201796.3;179514.69
4471;728.5895179;11.151607;79673.04;85959.25;71076.64
4472;126.1031065;11.154888;0;143778.92;0
4473;128.118737;11.154888;0;76310.58;0
4474;155.1296116;11.154888;0;48288.61;0
4475;163.098314;11.154888;0;294174.62;0
4476;190.1090777;11.159771;78784.086;129386.68;239001.42
4477;427.3585149;11.162904;0;49705.84;0
4478;560.4721649;11.162904;0;48247.402;0
4479;589.3873498;11.162904;0;96074.08;0
4480;645.47063;11.167915;0;208767.19;180108.31
4481;684.5649234;11.170898;0;71313.52;0
4482;716.5692525;11.170898;0;53023.605;0
4483;539.3994384;11.1729965;159064.2;146977.34;154511.64
4484;693.4923314;11.1758;0;143280.16;67791.95
4485;1199.844316;11.177128;107300.92;103242.39;0
4486;537.3957088;11.178327;2462727.5;2328384.2;2362592
4487;688.536814;11.178896;0;60703.69;0
4488;979.5994895;11.178896;0;85665.54;0
4489;576.4664194;11.180989;366420.38;379502.22;355851.66
4490;532.4407657;11.181014;122453.77;125586.28;137692.64
4491;179.0932842;11.181137;85643.49;85639.82;0
4492;531.4087144;11.186343;1845690.4;1946927.6;1863056.1
4493;149.082617;11.187873;0;390550.72;428570.25
4494;515.4137622;11.189015;140526.6;138563.73;136745.69
4495;640.5378332;11.190061;64801.297;0;58471.8
4496;179.0930643;11.1916485;0;99839.016;137650.6
4497;587.5494671;11.191678;350441.97;325151.44;319000.12
4498;677.5562312;11.191674;316071.6;319566.56;270173.88
4499;670.5266885;11.194885;0;331141.7;0
4500;535.3980492;11.195833;0;216277.39;91411.2
4501;642.4951225;11.195833;0;404176.25;73800.17
4502;647.4532438;11.195833;0;905440.4;309821.2
4503;784.6298027;11.195833;0;162537.39;153686.12
4504;172.1156765;11.196781;0;0;967664.25
4505;195.1230657;11.196781;0;0;740938.7
4506;445.3685808;11.198105;33924.32;0;51382.543
4507;647.457666;11.199367;234958.7;0;0
4508;771.5023599;11.204814;0;0;125076.47
4509;868.6262765;11.204814;0;0;70859.91
4510;130.1598303;11.205013;1.34E+07;3.54E+07;3.28E+07
