row ID,row m/z,row retention time,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,
2066,424.25967429687864,3.600458,177307.66,0,0,0,0,0,0,0,0,
2067,457.2070726090347,3.600458,269520.0,0,0,0,0,0,0,0,0,
2068,183.07852783156162,3.602739,829670.25,650119.6,562388.06,904305.4,960981.4,954927.94,965785.06,901632.6,919955.06,
2069,155.0471879437643,3.6038535,0,61820.52,0,77281.92,86878.59,84683.01,83141.4,77238.305,78186.17,
2070,672.409370991478,3.6038902,209583.88,2172857.5,5442983.0,0,0,0,0,0,0,
2071,657.3864853449426,3.604401,0,0,80465.37,0,0,0,0,0,0,
2072,663.8965893534768,3.6056066,0,291381.5,689434.6,0,0,0,0,0,0,
2073,133.10144710515053,3.612349,0,0,57714.26,0,0,0,0,0,0,
2074,159.117137840791,3.612349,0,0,61518.574,0,0,0,0,0,0,
2075,175.14847441506944,3.612349,0,0,123927.07,0,0,0,0,0,0,
2076,337.2165749227622,3.612349,0,0,1694829.0,0,0,0,0,0,0,
2077,353.2118949387392,3.612349,0,0,97747.2,0,0,0,0,0,0,
2078,355.2272168416523,3.612349,0,0,2596902.2,0,0,0,0,0,0,
2079,374.24128839923037,3.612349,0,0,133741.19,0,0,0,0,0,0,
2080,454.28500999354264,3.612349,0,0,83138.83,0,0,0,0,0,0,
2081,463.24570579753447,3.612349,0,0,149047.9,0,0,0,0,0,0,
2082,541.2989072299486,3.612349,0,0,572155.56,0,0,0,0,0,0,
2083,553.3012192227671,3.612349,0,0,521870.84,0,0,0,0,0,0,
2084,570.3276734467549,3.612349,0,0,366283.78,0,0,0,0,0,0,
2085,575.2829945022485,3.612349,0,0,890375.1,0,0,0,0,0,0,
2086,598.359016427932,3.612349,0,0,237011.33,0,0,0,0,0,0,
2087,637.2545647288929,3.612349,0,0,67563.42,0,0,0,0,0,0,
2088,655.8847987056257,3.612349,0,0,37197.527,0,0,0,0,0,0,
2089,674.8855031014059,3.612349,0,0,121830.98,0,0,0,0,0,0,
2090,682.8742908545748,3.612349,0,0,87913.266,0,0,0,0,0,0,
2091,814.4435285938762,3.612349,0,0,214689.33,0,0,0,0,0,0,
2092,902.0471063517327,3.612349,0,0,58744.695,0,0,0,0,0,0,
2093,1326.7846039370954,3.612349,0,0,40222.156,0,0,0,0,0,0,
2094,707.9224621544868,3.6136136,0,44769.55,120135.44,0,0,0,0,0,0,
2095,346.16528012747546,3.6148784,0,374754.53,0,0,0,0,0,0,0,
2096,483.63528484503877,3.6148784,0,78342.36,0,0,0,0,0,0,0,
2097,716.4356798521,3.6149166,65874.305,640921.0,1615046.8,0,0,0,0,0,0,
2098,571.2751569018387,3.6203115,0,0,54164.035,0,0,0,0,0,0,
2099,324.1268507412953,3.6229115,0,206071.61,0,0,0,0,0,0,0,
2100,162.9983847981222,3.630928,0,154553.25,0,0,0,0,0,0,0,
2101,330.4208698200107,3.630928,0,340188.97,0,0,0,0,0,0,0,
2102,507.21819663393825,3.630928,0,171657.52,0,0,0,0,0,0,0,
2103,696.8976689910273,3.636376,0,0,95923.47,0,0,0,0,0,0,
2104,704.8874917617579,3.636376,0,0,72755.63,0,0,0,0,0,0,
2105,330.50473122323217,3.638955,0,1756755.8,0,0,0,0,0,0,0,
2106,467.301475714909,3.6415062,0,683683.9,140420.97,0,0,0,0,0,0,
2107,685.9095628999794,3.6416686,0,176772.23,443536.44,0,0,0,0,0,0,
2108,694.4224807066454,3.6423588,177845.06,1888898.6,4740678.5,0,0,0,0,0,0,
2109,305.2479915938965,3.644382,0,0,159984.12,0,0,0,0,0,0,
2110,463.28499626933063,3.644382,0,0,45118.92,0,0,0,0,0,0,
2111,469.2950259712866,3.644382,0,0,159952.88,0,0,0,0,0,0,
2112,469.62922130063754,3.644382,0,0,60982.05,0,0,0,0,0,0,
2113,492.63573119718467,3.644382,0,0,71900.26,0,0,0,0,0,0,
2114,492.9696113759859,3.644382,0,0,55609.566,0,0,0,0,0,0,
2115,498.97953510137546,3.644382,0,0,107919.67,0,0,0,0,0,0,
2116,679.4000707363998,3.644382,0,0,72984.62,0,0,0,0,0,0,
2117,729.9360575269867,3.644382,0,0,85539.484,0,0,0,0,0,0,
2118,819.3983754619159,3.644382,0,0,68633.48,0,0,0,0,0,0,
2119,923.5585350254421,3.644382,0,0,65470.4,0,0,0,0,0,0,
2120,468.96040739874525,3.6456861,0,104873.1,254623.14,0,0,0,0,0,0,
2121,738.4487464624491,3.6456861,0,487328.9,1192520.8,0,0,0,0,0,0,
2122,330.8389326926298,3.6469905,0,566702.44,0,0,0,0,0,0,0,
2123,494.7516426559924,3.6469905,0,6185109.5,0,0,0,0,0,0,0,
2124,498.31071532699565,3.6496997,0,131503.95,343246.78,0,0,0,0,0,0,
2125,498.64513091739855,3.6496997,0,101858.195,242942.08,0,0,0,0,0,0,
2126,468.18722054348643,3.6550176,0,50140.086,0,0,0,0,0,0,0,
2127,439.2314526848451,3.660434,0,0,96381.766,0,0,0,0,0,0,
2128,543.3151336606336,3.660434,0,0,81230.195,0,0,0,0,0,0,
2129,621.7176002259105,3.660434,0,0,87902.766,0,0,0,0,0,0,
2130,259.0966785940871,3.6630092,0,870566.4,0,0,0,0,0,0,0,
2131,323.1626960816531,3.6630092,0,1830605.5,0,0,0,0,0,0,0,
2132,645.3177257123356,3.6630092,0,773398.2,0,0,0,0,0,0,0,
2133,668.2711036853891,3.6630092,0,855060.44,0,0,0,0,0,0,0,
2134,812.3489311097505,3.6630092,0,80007.16,0,0,0,0,0,0,0,
2135,940.3240922968355,3.6630092,0,147101.31,0,0,0,0,0,0,0,
2136,171.14971291894335,3.6669014,0,0,0,0,295085.38,285769.38,0,0,0,
2137,946.0740315486981,3.668482,0,0,64088.43,0,0,0,0,0,0,
2138,519.1135309023077,3.6699264,115928.445,0,0,0,0,0,0,0,0,
2139,515.2491898467001,3.6709945,0,391826.12,0,0,0,0,0,0,0,
2140,707.9225585990282,3.673732,0,132625.1,323970.34,0,0,0,0,0,0,
2141,477.96047967340553,3.676536,0,0,90315.21,0,0,0,0,0,0,
2142,478.2947545599672,3.676536,0,0,69329.24,0,0,0,0,0,0,
2143,484.30454772806854,3.676536,0,0,190860.27,0,0,0,0,0,0,
2144,507.6453385488914,3.676536,0,0,70511.17,0,0,0,0,0,0,
2145,636.7279776133906,3.676536,0,0,112139.805,0,0,0,0,0,0,
2146,701.4128615872007,3.676536,0,0,57732.938,0,0,0,0,0,0,
2147,483.96999660618366,3.6777592,0,204243.89,440851.5,0,0,0,0,0,0,
2148,716.4355561763447,3.6780198,152902.08,1566248.5,3645224.5,0,0,0,0,0,0,
2149,487.7441459247903,3.678982,0,175882.7,0,0,0,0,0,0,0,
2150,483.6355748249697,3.681756,0,204779.34,629533.75,0,0,0,0,0,0,
2151,513.3205199907018,3.681756,0,164088.3,316673.12,0,0,0,0,0,0,
2152,760.4618576468749,3.681785,0,356811.5,790671.7,0,0,0,0,0,0,
2153,719.414441331188,3.6845882,0,0,54608.91,0,0,0,0,0,0,
2154,726.9007140471194,3.6845882,0,0,56532.508,0,0,0,0,0,0,
2155,484.3018991202482,3.6869757,0,113930.47,0,0,0,0,0,0,0,
2156,483.2961063335845,3.694959,0,218495.6,0,0,0,0,0,0,0,
2157,501.30633871806896,3.694959,0,37095.516,0,0,0,0,0,0,0,
2158,523.288433332248,3.694959,0,201493.08,0,0,0,0,0,0,0,
2159,684.2653447870148,3.694959,0,6481551.5,0,0,0,0,0,0,0,
2160,429.1166097279321,3.700642,0,0,198563.16,0,0,0,0,0,0,
2161,651.0684801235503,3.700642,0,0,164249.86,0,0,0,0,0,0,
2162,651.403110660032,3.700642,0,0,159983.77,0,0,0,0,0,0,
2163,657.3464444964834,3.700642,0,0,71759.32,0,0,0,0,0,0,
2164,321.2428907977247,3.7017777,0,414707.66,52898.1,0,0,0,0,0,0,
2165,338.1678116487343,3.7029464,0,52714.92,0,0,0,0,0,0,0,
2166,824.4282262770789,3.7029464,0,128515.61,0,0,0,0,0,0,0,
2167,321.18548644059103,3.708613,0,0,411385.56,0,0,0,0,0,0,
2168,339.1961231861628,3.708613,0,0,641690.5,0,0,0,0,0,0,
2169,367.1911303415113,3.708613,0,0,922489.6,0,0,0,0,0,0,
2170,385.20145874231883,3.708613,0,0,522774.8,0,0,0,0,0,0,
2171,403.2121954929536,3.708613,0,0,127786.484,0,0,0,0,0,0,
2172,421.2227722368397,3.708613,0,0,691035.56,0,0,0,0,0,0,
2173,486.9598082903062,3.708613,0,0,50916.45,0,0,0,0,0,0,
2174,545.3304713156137,3.708613,0,0,119217.3,0,0,0,0,0,0,
2175,567.2805600810248,3.708613,0,0,442896.47,0,0,0,0,0,0,
2176,513.6547509993622,3.7095423,0,165749.31,151120.5,0,0,0,0,0,0,
2177,738.4485797165731,3.7107227,180784.7,1350774.5,2924811.5,0,0,0,0,0,0,
2178,440.89491296716557,3.710917,0,260708.98,0,0,0,0,0,0,0,
2179,798.333645639759,3.710917,0,335655.56,0,0,0,0,0,0,0,
2180,812.3487490178604,3.710917,0,146034.9,0,0,0,0,0,0,0,
2181,203.17976306941614,3.7126386,55170.715,0,0,0,0,0,0,0,0,
2182,459.2225671925369,3.7126386,157501.56,0,0,0,0,0,0,0,0,
2183,498.6450323112597,3.7137485,0,267696.22,521949.75,0,0,0,0,0,0,
2184,498.97931237481373,3.7137485,0,114947.49,230852.25,0,0,0,0,0,0,
2185,527.9958090955953,3.7137485,0,218231.66,378025.12,0,0,0,0,0,0,
2186,729.9357715656016,3.7137485,0,118102.61,229722.47,0,0,0,0,0,0,
2187,513.6548776062289,3.713788,0,69261.875,359982.66,0,0,0,0,0,0,
2188,201.16419739343252,3.7165797,0,0,53567.254,0,0,0,0,0,0,
2189,287.2373490219314,3.7165797,0,0,306344.4,0,0,0,0,0,0,
2190,323.2011479634713,3.7165797,0,0,154959.17,0,0,0,0,0,0,
2191,349.18042773329086,3.7165797,0,0,139101.88,0,0,0,0,0,0,
2192,527.6615925926961,3.7165797,0,0,535621.7,0,0,0,0,0,0,
2193,547.3461833642808,3.7165797,0,0,167281.56,0,0,0,0,0,0,
2194,687.3570886636616,3.7165797,0,0,98368.766,0,0,0,0,0,0,
2195,723.426000220729,3.7165797,0,0,43705.043,0,0,0,0,0,0,
2196,740.922671881967,3.7165797,0,0,53250.035,0,0,0,0,0,0,
2197,830.438656129725,3.7165797,0,0,760555.1,0,0,0,0,0,0,
2198,835.3941154929404,3.7165797,0,0,320571.9,0,0,0,0,0,0,
2199,492.63521329118635,3.717711,0,85005.7,149271.14,0,0,0,0,0,0,
2200,492.96942531005504,3.717711,0,60588.77,115995.83,0,0,0,0,0,0,
2201,498.310637291685,3.717711,0,361071.53,700649.44,0,0,0,0,0,0,
2202,782.4747463034637,3.717711,0,270907.03,602501.3,0,0,0,0,0,0,
2203,512.9860179621721,3.717785,0,205103.03,1002775.3,0,0,0,0,0,0,
2204,379.8559487587494,3.718842,0,300358.8,0,0,0,0,0,0,0,
2205,521.9850057822556,3.718842,0,49643.41,0,0,0,0,0,0,0,
2206,780.3228875053143,3.718842,0,834959.75,0,0,0,0,0,0,0,
2207,218.21171794291635,3.7203584,4029081.8,1245851.8,3394011.2,0,0,0,0,260364.75,288524.38,
2208,174.1855825069626,3.7243967,0,98398.695,187143.98,0,0,0,0,315872.7,314255.0,
2209,512.9859636516888,3.7244127,55586.22,486851.88,416088.38,0,0,0,0,0,0,
2210,303.2323699286843,3.7245545,0,0,106567.17,0,0,0,0,0,0,
2211,359.22231344598174,3.7245545,0,0,36467.457,0,0,0,0,0,0,
2212,541.2989004557774,3.7245545,0,0,212994.81,0,0,0,0,0,0,
2213,666.078549562469,3.7245545,0,0,202864.39,0,0,0,0,0,0,
2214,666.4129807736763,3.7245545,0,0,115960.88,0,0,0,0,0,0,
2215,665.743469512825,3.725645,0,41259.906,212793.86,0,0,0,0,0,0,
2216,337.2166141976055,3.7325504,0,0,96152.2,0,0,0,0,0,0,
2217,355.22742557017926,3.7325504,0,0,116767.875,0,0,0,0,0,0,
2218,182.11782228137434,3.7346253,0,710278.6,0,0,0,0,0,0,0,
2219,330.13933847610286,3.7346253,0,214782.48,0,0,0,0,0,0,0,
2220,330.1455862132737,3.7346253,0,182138.5,0,0,0,0,0,0,0,
2221,330.17025204287796,3.7346253,0,3.534152E7,0,0,0,0,0,0,0,
2222,330.20133842345587,3.7346253,0,208783.19,0,0,0,0,0,0,0,
2223,330.67105259164595,3.7346253,0,1.3657195E7,0,0,0,0,0,0,0,
2224,478.22295631990846,3.7346253,0,528378.4,0,0,0,0,0,0,0,
2225,659.333130734001,3.7346253,0,2475016.8,0,0,0,0,0,0,0,
2226,305.24794160647986,3.737518,0,177931.78,116820.805,0,0,0,0,0,0,
2227,373.2381220923944,3.7405543,0,0,38258.08,0,0,0,0,0,0,
2228,507.9797570146707,3.7405543,0,0,69869.14,0,0,0,0,0,0,
2229,751.9486348153199,3.7405543,0,0,188731.42,0,0,0,0,0,0,
2230,507.6452212703973,3.7415514,0,75647.23,147786.86,0,0,0,0,0,0,
2231,804.4880319811107,3.7415514,0,153836.88,310230.84,0,0,0,0,0,0,
2232,760.4617479540957,3.743068,84934.01,907706.9,1843104.0,0,0,0,0,0,0,
2233,507.3104508015365,3.7455177,0,106418.18,293778.62,0,0,0,0,0,0,
2234,543.005610633234,3.7455177,0,107872.98,210966.33,0,0,0,0,0,0,
2235,528.3302820471663,3.7455359,0,293557.3,195313.86,0,0,0,0,0,0,
2236,513.3203610453036,3.7455711,0,359390.25,758034.75,0,0,0,0,0,0,
2237,542.3366344451285,3.7455711,0,281320.53,563268.5,0,0,0,0,0,0,
2238,357.2065935438217,3.7485938,0,0,127813.26,0,0,0,0,0,0,
2239,501.63526128829415,3.7485938,0,0,66953.89,0,0,0,0,0,0,
2240,536.6613848649677,3.7485938,0,0,97047.555,0,0,0,0,0,0,
2241,536.9961830826329,3.7485938,0,0,68357.08,0,0,0,0,0,0,
2242,680.7535981429083,3.7485938,0,0,245697.52,0,0,0,0,0,0,
2243,681.0881136516081,3.7485938,0,0,145122.28,0,0,0,0,0,0,
2244,680.419071609371,3.7495375,0,51618.965,268580.22,0,0,0,0,0,0,
2245,346.16515591596595,3.7504814,0,276636.84,0,0,0,0,0,0,0,
2246,485.3115435639572,3.7504814,0,533810.7,0,0,0,0,0,0,0,
2247,269.22675226298134,3.7584565,0,125583.695,0,0,0,0,0,0,0,
2248,449.2905019396495,3.7584565,0,98365.81,0,0,0,0,0,0,0,
2249,452.25537805430946,3.7584565,0,49178.41,0,0,0,0,0,0,0,
2250,589.2625156184538,3.7646835,0,0,398161.62,0,0,0,0,0,0,
2251,830.438505241915,3.7646835,0,0,583790.2,0,0,0,0,0,0,
2252,835.3941040648751,3.7646835,0,0,154762.11,0,0,0,0,0,0,
2253,466.2709587995534,3.7664523,0,56399.797,0,0,0,0,0,0,0,
2254,487.7438330916695,3.7664523,0,149749.4,0,0,0,0,0,0,0,
2255,940.3239742792613,3.7664523,0,521031.4,0,0,0,0,0,0,0,
2256,227.12807107052421,3.7677274,168876.0,0,206908.12,0,0,0,0,0,0,
2257,522.6544503445081,3.7726958,0,0,68693.68,0,0,0,0,0,0,
2258,551.6710801892029,3.7726958,0,0,50439.305,0,0,0,0,0,0,
2259,695.0942215955025,3.7726958,0,0,286789.3,0,0,0,0,0,0,
2260,695.7636008203874,3.7726958,0,0,157251.77,0,0,0,0,0,0,
2261,527.66131926899,3.7731278,60406.49,860200.2,992441.44,0,0,0,0,0,0,
2262,287.2372638933497,3.7734907,0,167119.52,154908.06,0,0,0,0,0,0,
2263,527.9957109081549,3.773594,0,420806.06,790368.0,0,0,0,0,0,0,
2264,557.3463836768008,3.773594,0,206354.11,404943.6,0,0,0,0,0,0,
2265,542.6709642341157,3.7773914,0,226266.03,714518.06,0,0,0,0,0,0,
2266,557.0119574638106,3.7775636,0,244901.22,451200.38,0,0,0,0,0,0,
2267,695.4289620362224,3.7775636,0,56764.832,310302.44,0,0,0,0,0,0,
2268,522.3202306710523,3.7776124,0,125840.52,241804.08,0,0,0,0,0,0,
2269,236.16799222437527,3.7806354,0,0,255995.05,0,0,0,0,0,0,
2270,267.12069133066007,3.7806354,0,0,202717.95,0,0,0,0,0,0,
2271,439.2311976803141,3.7806354,0,0,289934.9,0,0,0,0,0,0,
2272,528.3300748148101,3.7806354,0,0,354123.62,0,0,0,0,0,0,
2273,542.6709850829795,3.781402,0,455402.28,442515.16,0,0,0,0,0,0,
2274,782.4748121708642,3.7815084,0,482146.9,1401895.9,0,0,0,0,0,0,
2275,521.9857540810284,3.7815824,0,107048.08,305204.56,0,0,0,0,0,0,
2276,233.07895368994014,3.782393,66218.67,0,0,65767.914,0,0,73343.445,0,95708.71,
2277,507.2180835400102,3.782529,0,836261.56,0,0,0,0,0,0,0,
2278,128.06231690646968,3.7885249,0,0,235267.31,0,0,0,0,0,0,
2279,129.07012097837728,3.7885249,0,0,112451.414,0,0,0,0,0,0,
2280,131.08574584286828,3.7885249,0,0,135367.17,0,0,0,0,0,0,
2281,141.07001247054325,3.7885249,0,0,123545.2,0,0,0,0,0,0,
2282,147.117021264206,3.7885249,0,0,84206.46,0,0,0,0,0,0,
2283,149.13274015466467,3.7885249,0,0,60453.363,0,0,0,0,0,0,
2284,155.08572327746205,3.7885249,0,0,77651.78,0,0,0,0,0,0,
2285,175.14831740128082,3.7885249,0,0,53162.098,0,0,0,0,0,0,
2286,201.16405300250588,3.7885249,0,0,74610.664,0,0,0,0,0,0,
2287,211.16942295828943,3.7885249,0,0,86407.61,0,0,0,0,0,0,
2288,559.2877933012678,3.7885249,0,0,2412183.2,0,0,0,0,0,0,
2289,575.2617787209327,3.7885249,0,0,280389.78,0,0,0,0,0,0,
2290,582.3640037892196,3.7885249,0,0,479336.28,0,0,0,0,0,0,
2291,694.0854343618028,3.7885249,0,0,49994.82,0,0,0,0,0,0,
2292,773.9613021775571,3.7885249,0,0,97770.71,0,0,0,0,0,0,
2293,1034.1263168998753,3.7885249,0,0,56777.5,0,0,0,0,0,0,
2294,379.5208904145933,3.7905228,0,387352.72,0,0,0,0,0,0,0,
2295,133.1014199865779,3.79641,0,0,144929.98,0,0,0,0,0,0,
2296,143.08574931114214,3.79641,0,0,120456.016,0,0,0,0,0,0,
2297,145.1013764615207,3.79641,0,0,537365.9,0,0,0,0,0,0,
2298,157.10140448365019,3.79641,0,0,100129.375,0,0,0,0,0,0,
2299,159.11710102928123,3.79641,0,0,138708.88,0,0,0,0,0,0,
2300,161.13266829166344,3.79641,0,0,1603836.0,0,0,0,0,0,0,
2301,171.11701506315885,3.79641,0,0,137115.12,0,0,0,0,0,0,
2302,173.13272519850207,3.79641,0,0,92897.93,0,0,0,0,0,0,
2303,183.1171208460219,3.79641,0,0,88466.24,0,0,0,0,0,0,
2304,185.13274763201892,3.79641,0,0,161792.03,0,0,0,0,0,0,
2305,187.14838332240663,3.79641,0,0,139490.45,0,0,0,0,0,0,
2306,197.1327396392603,3.79641,0,0,81790.39,0,0,0,0,0,0,
2307,199.14837275153877,3.79641,0,0,120533.47,0,0,0,0,0,0,
2308,263.1797837518226,3.79641,0,0,107747.21,0,0,0,0,0,0,
2309,277.1953640480359,3.79641,0,0,168054.22,0,0,0,0,0,0,
2310,279.2111295953088,3.79641,0,0,120620.484,0,0,0,0,0,0,
2311,295.20613102270187,3.79641,0,0,123586.516,0,0,0,0,0,0,
2312,297.2217471676363,3.79641,0,0,420601.06,0,0,0,0,0,0,
2313,305.19038442128453,3.79641,0,0,295266.22,0,0,0,0,0,0,
2314,307.20643156417185,3.79641,0,0,79257.086,0,0,0,0,0,0,
2315,323.20085189619704,3.79641,0,0,6932776.0,0,0,0,0,0,0,
2316,325.2182839865562,3.79641,0,0,370652.22,0,0,0,0,0,0,
2317,335.2008953523031,3.79641,0,0,2390956.8,0,0,0,0,0,0,
2318,341.21141226571854,3.79641,0,0,1.4178572E7,0,0,0,0,0,0,
2319,353.21146557615623,3.79641,0,0,4999901.5,0,0,0,0,0,0,
2320,359.22185555233744,3.79641,0,0,8409646.0,0,0,0,0,0,0,
2321,371.2220275360855,3.79641,0,0,3196414.8,0,0,0,0,0,0,
2322,382.2379083399862,3.79641,0,0,351675.06,0,0,0,0,0,0,
2323,389.23240040122613,3.79641,0,0,930508.75,0,0,0,0,0,0,
2324,400.2486514927684,3.79641,0,0,802050.75,0,0,0,0,0,0,
2325,407.24299545801773,3.79641,0,0,5175211.0,0,0,0,0,0,0,
2326,448.2699493347801,3.79641,0,0,149149.66,0,0,0,0,0,0,
2327,495.29560756076006,3.79641,0,0,134202.97,0,0,0,0,0,0,
2328,535.2884625307994,3.79641,0,0,165769.06,0,0,0,0,0,0,
2329,537.3058997652469,3.79641,0,0,2663317.8,0,0,0,0,0,0,
2330,547.3460603345312,3.79641,0,0,209764.11,0,0,0,0,0,0,
2331,621.2588498913703,3.79641,0,0,145750.64,0,0,0,0,0,0,
2332,679.0753993918361,3.79641,0,0,95551.05,0,0,0,0,0,0,
2333,557.6807363518683,3.7973895,0,277835.7,190707.61,0,0,0,0,0,0,
2334,404.1968367433096,3.7984352,0,271732.47,0,0,0,0,0,0,0,
2335,494.2178643645361,3.7984352,0,460730.2,0,0,0,0,0,0,0,
2336,568.7778423527649,3.7984352,0,355805.53,0,0,0,0,0,0,0,
2337,645.3174289766708,3.7984352,0,142680.64,0,0,0,0,0,0,0,
2338,709.7698758711442,3.8013685,0,93384.45,301532.1,0,0,0,0,0,0,
2339,710.1042770882509,3.8013685,0,93266.18,300294.38,0,0,0,0,0,0,
2340,315.232419144248,3.8043017,0,0,125915.516,0,0,0,0,0,0,
2341,530.986016951636,3.8043017,0,0,44453.246,0,0,0,0,0,0,
2342,536.66097268109,3.8043017,0,0,178243.61,0,0,0,0,0,0,
2343,708.4256344416207,3.8043017,0,0,134452.23,0,0,0,0,0,0,
2344,710.438760736756,3.8043017,0,0,167463.11,0,0,0,0,0,0,
2345,795.9748264091397,3.8043017,0,0,60566.71,0,0,0,0,0,0,
2346,542.3366806868239,3.805308,0,575565.3,889449.3,0,0,0,0,0,0,
2347,571.6871908378748,3.805308,0,254001.67,346759.8,0,0,0,0,0,0,
2348,572.0216524576326,3.805308,0,209621.52,302084.0,0,0,0,0,0,0,
2349,572.3560104637916,3.805308,0,104915.47,152496.61,0,0,0,0,0,0,
2350,804.4880173856945,3.805308,0,360162.88,926429.6,0,0,0,0,0,0,
2351,752.451757436417,3.805804,0,59060.594,98578.3,0,0,0,0,0,0,
2352,330.6708202804663,3.8063145,0,1.2484652E7,0,0,0,0,0,0,0,
2353,478.22297457312686,3.8063145,0,507450.2,0,0,0,0,0,0,0,
2354,659.3329008258131,3.8063145,0,3449952.2,0,0,0,0,0,0,0,
2355,662.3757740586534,3.8063145,0,208352.6,0,0,0,0,0,0,0,
2356,203.17982825561828,3.8070898,72540.74,0,0,0,0,0,0,0,0,
2357,221.1903861610615,3.8070898,74555.945,0,0,0,0,0,0,0,0,
2358,848.514084747232,3.809256,0,53693.906,210707.38,0,0,0,0,0,0,
2359,536.9958445518569,3.8122373,0,0,137554.89,0,0,0,0,0,0,
2360,543.0054085498762,3.8132238,0,223201.27,344173.5,0,0,0,0,0,0,
2361,826.5004861555332,3.8171632,0,309432.8,594644.06,0,0,0,0,0,0,
2362,724.7799961732733,3.8202143,0,0,313000.47,0,0,0,0,0,0,
2363,725.1145163546365,3.8202143,0,0,175482.48,0,0,0,0,0,0,
2364,724.44511479819,3.8211486,0,122444.3,283226.62,0,0,0,0,0,0,
2365,190.99333972939445,3.8246963,0,0,0,632229.56,0,0,0,0,0,
2366,545.3301738624507,3.8282766,0,0,130601.305,0,0,0,0,0,0,
2367,552.0057346530034,3.8282766,0,0,62206.785,0,0,0,0,0,0,
2368,664.393662402726,3.8282766,0,0,82066.67,0,0,0,0,0,0,
2369,587.0311917697202,3.8292224,0,64140.58,116324.16,0,0,0,0,0,0,
2370,557.0118690666932,3.8332171,0,401270.75,856122.6,0,0,0,0,0,0,
2371,557.3461593360598,3.8332171,0,323359.97,663699.5,0,0,0,0,0,0,
2372,551.6714916955304,3.836362,0,0,122047.7,0,0,0,0,0,0,
2373,557.681089184507,3.836362,0,0,326624.9,0,0,0,0,0,0,
2374,586.3630769281234,3.836362,0,0,275307.84,0,0,0,0,0,0,
2375,586.6973059531389,3.836362,0,0,253552.05,0,0,0,0,0,0,
2376,566.3460098514736,3.836889,0,54518.336,43927.95,0,0,0,0,0,0,
2377,131.0497832286958,3.837937,0,1638718.5,0,0,0,0,0,0,0,
2378,154.0862924366058,3.837937,0,101209.06,0,0,0,0,0,0,0,
2379,168.10196751679985,3.837937,0,412726.1,0,0,0,0,0,0,0,
2380,200.12815178711912,3.837937,0,5310135.5,0,0,0,0,0,0,0,
2381,298.1443914277925,3.837937,0,114350.67,0,0,0,0,0,0,0,
2382,330.1295268654145,3.837937,0,963491.9,0,0,0,0,0,0,0,
2383,331.90223652358895,3.837937,0,605522.7,0,0,0,0,0,0,0,
2384,332.9124061156449,3.837937,0,113574.43,0,0,0,0,0,0,0,
2385,449.0886554216405,3.837937,0,172243.8,0,0,0,0,0,0,0,
2386,739.4547939356428,3.84121,0,104274.54,293532.84,0,0,0,0,0,0,
2387,739.12104303346,3.844483,0,0,256533.16,0,0,0,0,0,0,
2388,739.7900997420049,3.844483,0,0,171009.48,0,0,0,0,0,0,
2389,276.0713606295104,3.8452692,0,419212.62,79022.97,0,0,0,0,0,0,
2390,135.0678796577695,3.8458016,0,55678.477,0,0,0,0,0,0,0,
2391,144.08087843048347,3.8458016,0,107825.14,0,0,0,0,0,0,0,
2392,150.09143938502942,3.8458016,0,646981.75,0,0,0,0,0,0,0,
2393,182.11765726473848,3.8458016,0,1.1032467E7,0,0,0,0,0,0,0,
2394,323.1628760533243,3.8458016,0,835321.4,0,0,0,0,0,0,0,
2395,330.10355066500364,3.8458016,0,160772.42,0,0,0,0,0,0,0,
2396,330.16957915998273,3.8458016,0,4.1342058E8,0,0,0,0,0,0,0,
2397,330.1938947343896,3.8458016,0,1419610.8,0,0,0,0,0,0,0,
2398,330.24460507292287,3.8458016,0,122329.18,0,0,0,0,0,0,0,
2399,333.1780617144321,3.8458016,0,1047251.56,0,0,0,0,0,0,0,
2400,576.2286798184365,3.8506353,402422.5,0,0,0,0,0,0,0,0,
2401,525.3048097436646,3.8526015,0,0,91852.86,0,0,0,0,0,0,
2402,330.2182325378775,3.853666,0,396823.25,0,0,0,0,0,0,0,
2403,566.0122984906363,3.8607264,0,0,106437.88,0,0,0,0,0,0,
2404,566.3469173083887,3.8607264,0,0,84650.72,0,0,0,0,0,0,
2405,601.7073738294552,3.8607264,0,0,97026.2,0,0,0,0,0,0,
2406,916.4396633369229,3.8607264,0,0,41525.977,0,0,0,0,0,0,
2407,601.3729632177715,3.861039,0,138447.42,182725.69,0,0,0,0,0,0,
2408,131.0456227859794,3.8615766,0,221396.8,0,0,0,0,0,0,0,
2409,601.0382195726539,3.8651013,0,138064.11,202063.67,0,0,0,0,0,0,
2410,297.2219770008568,3.868866,0,0,83454.8,0,0,0,0,0,0,
