row ID;row m/z;row retention time;20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area;20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area;20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area;20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area
677;440.9810912;0.6325242;0;79110.08;95084.26;0;0;0;0;0;0
678;450.9602421;0.6325242;0;183390.39;150446.58;0;0;0;0;0;0
679;148.9773198;0.6328558;0;0;0;0;0;0;0;479745.4;345966.53
680;139.0028067;0.63323194;53921.125;165521.22;152070.3;0;0;0;0;0;0
681;210.0610028;0.63323194;1382240.9;3652403.8;2873970;0;0;0;0;0;0
682;215.0163782;0.63323194;1142361.6;3209482.8;2258530.2;0;0;0;0;0;0
683;230.9903595;0.63323194;59507.324;239186.34;128642.766;0;0;0;0;0;0
684;428.9782781;0.63323194;177766.38;671206.06;602663.44;0;0;0;0;0;0
685;437.9730075;0.63323194;157810.86;753051.56;514881.97;0;0;0;0;0;0
686;174.112601;0.6348117;0;118413.55;0;0;0;0;0;0;0
687;175.0237653;0.6348117;0;51871.957;0;0;0;0;0;0;0
688;186.9565428;0.63523144;0;0;0;0;716876.94;0;0;1154192.4;755385.2
689;287.9801525;0.6358785;110549.44;450836.34;171608.28;0;0;0;0;0;0
690;236.9983855;0.6359278;108210.875;235803.83;138760.34;0;0;0;0;0;0
691;415.9651483;0.63656795;0;97001.08;74640.055;0;0;0;0;0;0
692;210.0975532;0.637016;65351.168;76070.57;90062.55;0;0;0;0;0;0
693;174.076307;0.63816404;135593.47;84469.75;0;0;0;0;0;0;0
694;242.9826768;0.64139515;603062.25;1941787;928221.7;0;0;0;0;0;0
695;168.1020085;0.6427513;0;4606130.5;0;0;0;0;0;0;0
696;426.9827537;0.6427513;0;59631.367;0;0;0;0;0;0;0
697;144.113378;0.6429371;99036.875;0;0;0;0;0;0;0;0
698;254.1136805;0.6429371;113345.87;0;0;0;0;0;0;0;0
699;182.9772608;0.64404166;58150.074;134032.3;93794.88;0;0;0;0;0;0
700;199.1080673;0.6464366;0;0;85528.99;0;0;0;0;0;0
701;206.1027064;0.6464366;0;0;277315.28;0;0;0;0;0;0
702;215.1029307;0.6464366;0;0;61654.895;0;0;0;0;0;0
703;337.1606748;0.6464366;0;0;186499.36;0;0;0;0;0;0
704;291.9511519;0.6466421;42980.93;131476.97;0;0;0;0;0;0;0
705;188.0919919;0.64856267;0;189501.12;500323.6;0;0;0;0;0;0
706;156.9663676;0.64974844;0;0;0;0;0;0;0;406968.7;344731.16
707;171.9931985;0.64974844;0;0;0;0;0;0;0;3348127.5;2008060
708;199.9880864;0.64974844;0;0;0;0;0;0;0;7985986.5;4255284.5
709;243.878243;0.64974844;0;0;0;0;0;0;0;580557.56;558394.94
710;126.1279907;0.6506887;0;339034.88;0;0;0;0;0;0;0
711;144.1383318;0.6506887;0;1.47E+07;0;0;0;0;0;0;0
712;138.0552067;0.6517708;923365;349809.6;3383229;0;0;0;0;0;0
713;229.1549447;0.6521236;85082.24;558388.7;1037054.9;0;0;0;0;0;0
714;158.961616;0.65270376;0;0;0;5154066.5;5277774;0;5698841.5;6951926.5;5551749
715;330.0598293;0.6566105;0;82461.57;133848.94;0;0;0;0;0;0
716;154.0864036;0.65863657;0;69404.4;0;0;0;0;0;0;0
717;180.0787067;0.65863657;0;310961.06;0;0;0;0;0;0;0
718;288.1441193;0.65863657;0;199527.48;0;0;0;0;0;0;0
719;170.0815326;0.66283023;0;0;286810.84;0;0;0;0;0;0
720;176.0920207;0.66543883;455684.44;111234.13;0;0;0;0;0;0;0
721;128.1072414;0.66660106;0;4487615;0;0;0;0;0;0;0
722;176.1283139;0.66660106;0;121670.516;0;0;0;0;0;0;0
723;197.1286791;0.66660106;0;447771.44;0;0;0;0;0;0;0
724;198.1491378;0.66660106;0;106715.11;0;0;0;0;0;0;0
725;214.1439802;0.66660106;0;179342.42;0;0;0;0;0;0;0
726;314.086433;0.66660106;0;51607.49;0;0;0;0;0;0;0
727;200.1637037;0.6745656;0;164939.92;0;0;0;0;0;0;0
728;230.1386743;0.6745656;0;128027.695;0;0;0;0;0;0;0
729;130.9666496;0.67657;0;74801.664;0;0;0;0;0;1003571;678210.7
730;332.1340005;0.6768093;0;312488.8;472300.56;0;0;0;0;0;0
731;168.0137535;0.6779745;327929.7;315475.44;288969.75;0;0;0;0;379530.3;387302.44
732;229.0323015;0.67810017;78070.19;0;99317.836;0;0;0;0;0;0
733;243.0979649;0.67930514;0;0;126989.64;0;0;0;0;0;0
734;186.9928063;0.6794524;0;0;0;0;0;0;0;78624.97;74517.5
735;196.0450897;0.6794524;0;0;0;0;0;0;0;66954.24;72792.766
736;224.0767527;0.67957956;158890.69;168663.3;283296.22;0;0;0;0;0;0
737;162.0763305;0.6807885;0;717828.5;118852.14;0;0;0;0;0;0
738;126.0916511;0.68253845;0;45169.082;0;0;0;0;0;0;0
739;163.1098003;0.68253845;0;52632.73;0;0;0;0;0;0;0
740;178.0863991;0.68253845;0;514993.5;0;0;0;0;0;0;0
741;283.2380147;0.68253845;0;596327.44;0;0;0;0;0;0;0
742;325.2121508;0.68253845;0;91258.38;0;0;0;0;0;0;0
743;130.0501877;0.684901;0;112800.32;67105.46;0;0;0;0;0;0
744;127.0393844;0.68748003;0;0;143583.75;0;0;0;0;0;0
745;145.0498393;0.68748003;0;0;221523.4;0;0;0;0;0;0
746;277.0687634;0.68748003;0;0;273146.16;0;0;0;0;0;0
747;305.1210771;0.68748003;0;0;240453.31;0;0;0;0;0;0
748;196.0087735;0.6876791;0;0;0;0;0;0;0;0;85362.53
749;185.0924317;0.68898845;0;129327.055;135471.73;0;0;0;0;0;0
750;140.1071542;0.6904968;0;771409.9;0;0;0;0;0;0;0
751;144.065819;0.6904968;0;280501.03;0;0;0;0;0;0;0
752;184.058303;0.6904968;0;102779.43;0;0;0;0;0;0;0
753;290.1597068;0.6904968;0;649286.06;0;0;0;0;0;0;0
754;308.2697604;0.6904968;0;156955.06;0;0;0;0;0;0;0
755;202.1187769;0.69391805;218923.62;0;0;0;0;0;0;0;0
756;187.1080864;0.6956571;0;0;191119.94;0;0;0;0;0;0
757;323.0653236;0.6956571;0;0;57292.82;0;0;0;0;0;0
758;239.1126788;0.6958671;0;57900.23;399194.3;0;0;63457.883;0;0;0
759;241.1547917;0.69600725;383475.8;450680.1;704163.94;0;0;0;0;0;0
760;284.1704786;0.69738966;53856.11;0;745582.06;0;165142.8;294747.7;194640.33;0;203265.53
761;216.1234158;0.6984467;0;100643.43;0;0;0;0;0;0;0
762;256.1392213;0.6986764;138468.86;354487.03;1649875.2;0;163569.92;300135.1;208717.3;0;181076.08
763;261.0946622;0.6986764;227030.16;480724.6;3009318;0;325368;568580.44;404214.8;0;327671.12
764;204.1346161;0.7024097;102745.59;0;0;0;0;0;0;0;0
765;158.0925849;0.70639664;0;98716.11;0;0;0;0;0;0;0
766;174.1126141;0.70639664;0;112690.83;0;0;0;0;0;0;0
767;188.1282981;0.70639664;0;644108.44;0;0;0;0;0;0;0
768;188.164741;0.70639664;0;237735.67;0;0;0;0;0;0;0
